style;size;path;array
Postmodern;245;/data/data_final_100_learn/Postmodern/Postmodern_152.jpg;0010000010000010101001001100111000000000000000001110000000001100010001010101010010010010011010010010100100101001010110101011000101011010111110111111110100000001010110101010101110101011010100010101101010110100010010101101000010101101000110110101011010010011100101001110010000101000011011100001011010111000010100101011100000000101111010101110101101000001010101010101001110101010101111010001011110100101011010100100101001001010010110111011010101110111011000111111011100001101111100010110001101101010100111100000000
Postmodern;245;/data/data_final_100_learn/Postmodern/Postmodern_185.jpg;0111101111001101010100110111100011000010001011100000111000110000100010001000101000100100100101101001011011010100101010000101011010101110000000000000000000000000000000000000000000000010101010101100000101101010110100010110101001010010101100000110110001001010010110101101011010100000011010110101111100000000000010101010000000000100101010101010101010111100110000001110101010101010100000000100111010110100001010000110100000101100101100100110110011001100010000100000011000000000000000000000100010000000011100011111010
Postmodern;245;/data/data_final_100_learn/Postmodern/Postmodern_191.jpg;0010010100101011111010011011010101111001011110011111100111100111001100110011011111110101101100011011000110110001111010110101011111101010110100010000000101010000010100000100000000101010111010100001010000011010101101010101101011010001101011010110101100010010110101001110000100101110010100101110010100001110100001010000101011101000010101010000000000101010101010101000000101010101000010111010010101001011010101101101001111011011011011011001101110111011100111111101110101011101111101110010100010100001111100011100100
Postmodern;245;/data/data_final_100_learn/Postmodern/Postmodern_187.jpg;1111101111110010100101111111000111111101111000011111101111010111001110110011011101001001001101011011010110100101011010110101010101111111101011111011010111111111111111111010110101010001000010101010100101010110101000010110101010010110101001000010100001001010010110101101011010110100001010100101001010110100010110101011010000010110101010101011111101000000000000000000101011111110101011000100001011100100001010000000100100101101101100110101010111001100010000110000011000001000000000001100001001101010110010000010100
Postmodern;245;/data/data_final_100_learn/Postmodern/Postmodern_193.jpg;0010010111111010000000101010001000000000000010001100000010001100111001100100110010010010010010000010100001101010010100101010000001010010101010101110101111111011111010111110101011101101000100010110101011110101001010101001010110101001010010111001011011110100101001010010100101001010100100001010100101001010111001010100101010101010010101010000000000101010101010101010000000000101010010111010100101001011100101111001011110010011010010011011001100100011000111011111000000111100001101100001100010000000011010000001100
Postmodern;245;/data/data_final_100_learn/Postmodern/Postmodern_26.jpg;0010100000001000011110111011011111110101111000011110000110001101011101100100110010010011010010010110100101101010010100101010010101010101001111111010101010101010101111111111101000000001010100101111101100010101111010010101001110010100101010010100111101010011100100101001010011101001010011100101000011101000010000101110000001111110101111111010000001010001010101010001010100010110111110110101010110101001010010110101101101011011010110110111001001000101010100111101110001000000000000000000110110010100100000100111111
Postmodern;245;/data/data_final_100_learn/Postmodern/Postmodern_150.jpg;1111100010100100100001000100001010000000001011100000011000111000100011001000100000100110100100100101111001010010101101010010101010100101010000000000010001000000000100000001000100010110101010101001010101101010100100010010101001010110101100001010110001101010010110101101011010110001101011000101101010110001011010101011000101010110101011111011111110000001010100010100101011101101101001010001101011100101001010000100100101101101101101110100111111111111011100110100110101110000000001101100111010010001001010011111100
Postmodern;245;/data/data_final_100_learn/Postmodern/Postmodern_232.jpg;1111000010100000101100001100011011111101000000101010000001001110011001110111011011011000001011001010110100101010010000111011010000010010111111000010111110101010000000010001101010101011010101000110101011010100000011101001101101011001100101011111000100101100111011000100111011010011100100101010000101101011000101011010101101010101011111111111111110101011101010101010111010101010000001000110111111010101101001011011000010110110110000100000000000010010101010001011010011110100000101111011100000011101100111110011001
Postmodern;245;/data/data_final_100_learn/Postmodern/Postmodern_226.jpg;0011111110011101010100110011100111011001111101100011011001111011100110001001100100100100100101111101111111010111101101010110101110110001010101010100001111101011100000010101010101010100101010111101000101101010100101010010111101010110101101011010100101101011010010110101001111110101101010010101101110100101000011101010000101010011111110110110100000100001010100010101000111111001100110010010010010101100000010010001101101101010001001010111110110011101100010001111110111110000100011000100100010010100000000011000110
Postmodern;245;/data/data_final_100_learn/Postmodern/Postmodern_233.jpg;0100010010101000001000001000011000001010100001101000000010001100010101010100110010010010010010000010100000101010010110101111000001000110101111101010111010101110101010111011111010110001010100010110101010010101011010100101001110100101011010110101001010010010100101011110010100101010010101111011010100101111100100010011111110101100010100010100001011101011111011101011101111000000010000101110100000011001011010100100001101011011011111011000100000111010101111001001100010010011111111001111000000101010100000000000000
Postmodern;245;/data/data_final_100_learn/Postmodern/Postmodern_27.jpg;1111111100011101000000110111000110001000000010110010011110011001101010001011100001000000000001100101101101010010100100010111100000010101000000000001011110101010111101000000010001010101001011101011000001001010101001010110111011010110111000000010100101001010000100111001011011100001001011110001001011100100010110101110100001010101001010101111111010100000010000001010111011111010101001000100011110100100001010000000100000101101101100101100110111000100111001110000101000001101111000001110001001001010100011000111110
Postmodern;245;/data/data_final_100_learn/Postmodern/Postmodern_179.jpg;1000001011111100010100000100100011100000000000101000110000101000100011001100100010110010010010000110100000001010010100101010100001000000101010101010101011101010101010101010101010101001000101000010101011010100001010101101010010101101010010100001001011010100101001000010100001001010100100001010100101000010101001010000001010101010010100010000000001001010111010101010000100000001010110101010100101010010100101001011010010010110110010000010001001100010001000001100000111101000000000001000010001000111010000001111100
